time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
230	54	18	56	126976	2875392	22	1730
231	50	20	41	237568	1617920	22	19
232	53	22	186	214528	2988032	96	273
233	53	54	16	372224	1024000	30	15
234	56	15	145	156160	2959360	3	384
235	48	20	63	123904	692224	9	15
236	21	12	36	167936	1085440	49	19
237	53	8	20	81920	1077248	36	33
238	31	10	34	114688	1490944	1	20
239	33	7	39	57344	831488	1	14
240	43	7	45	94208	483328	60	12
241	15	5	12	36864	1015808	47	15
242	53	7	12	57344	1065472	78	33
243	55	19	415	106496	6677504	192	2646
244	35	5	91	53248	1693184	20	995
245	34	12	13	58880	843776	75	11
246	34	16	30	303104	1138688	37	20
247	23	0	3	0	172032	0	4
248	39	1	20	16384	1536000	1	45
249	52	26	39	229376	1589248	52	74
250	40	14	52	77824	1454080	2	30
251	43	23	35	229376	1568768	36	20
252	37	21	31	368640	1564672	59	55
253	47	42	49	1142784	1064960	124	48
254	51	99	73	700416	1261568	76	54
255	55	121	272	569344	3058688	92	2695
256	34	129	90	688128	1351680	19	50
257	49	77	64	737280	917504	78	31
258	16	122	31	3817472	1105920	175	25
259	54	4	17	28672	1011712	33	24
260	54	26	51	360448	929792	44	17
261	54	16	52	217088	540672	46	24
262	54	26	53	303104	1015808	7	14
263	61	1	202	8192	3744768	30	488
264	56	13	66	143360	942080	23	21
265	56	13	49	159744	1224704	12	23
266	54	25	29	266240	827392	17	12
267	54	18	33	143360	1765376	29	24
268	56	11	22	135168	1302528	3	18
269	55	15	20	200704	1355776	3	19
270	52	13	25	131072	1400832	17	17
271	55	18	19	454656	729088	57	8
272	54	6	19	122880	1859584	13	38
273	54	8	10	139264	827392	11	11
274	54	9	171	81920	4327424	3	672
275	54	5	14	69632	593920	1	8
276	53	19	22	221184	716800	6	18
277	53	4	28	81920	1617920	2	34
278	53	11	17	163840	987136	13	24
279	54	7	17	110592	1413120	2	31
280	53	8	24	69632	1335296	1	26
281	53	8	10	118784	618496	1	10
282	52	3	16	24576	1302528	1	18
283	50	17	11	245760	1114112	52	41
284	54	15	8	192512	684032	142	99
285	54	10	20	122880	2048000	7	50
286	55	33	38	409600	1929216	83	43
287	56	24	32	204800	557056	18	18
288	54	18	34	184320	1028096	3	28
289	56	42	24	585728	1441792	67	28
290	54	23	17	344064	905216	37	13
291	54	11	24	192512	1835008	2	32
292	54	15	13	352256	491520	25	9
293	53	9	12	425984	761856	9	12
294	54	0	9	0	548864	0	12
295	55	21	12	790528	696320	41	17
296	54	8	29	69632	2969600	20	122
297	54	8	12	90112	585728	10	12
298	64	17	159	425984	2769920	40	497
299	60	3	3	45056	12288	0	0
300	54	7	16	270336	1572864	2	39
301	53	4	11	81920	585728	1	6
302	54	8	22	159744	2363392	1	81
303	22	4	28	77824	528384	1	14
304	15	2	86	45056	2578432	9	139
305	31	0	66	0	644096	0	483
306	55	111	49	930816	2007040	155	52
307	30	47	66	716800	1064960	25	34
308	18	9	19	184320	397312	2	11
309	18	5	9	122880	331776	21	4
310	19	9	15	110592	249856	2	3
311	52	2	13	24576	204800	0	9
312	63	41	86	593920	5746688	151	953
313	58	20	22	172032	585728	54	10
314	60	18	29	126976	1466368	30	25
315	63	12	36	73728	2248704	14	57
316	54	12	21	131072	888832	3	18
317	54	10	16	94208	950272	3	20
318	65	21	20	126976	1015808	34	12
319	68	7	20	53248	1413120	25	31
320	59	8	15	53248	954368	27	13
321	57	13	20	102400	499712	37	8
322	54	11	19	73728	770048	26	13
323	53	11	17	86016	888832	30	11
324	56	9	15	36864	786432	16	20
325	63	3	11	49152	581632	21	10
326	55	11	9	81920	331776	17	6
327	49	8	7	40960	577536	2	7
328	64	6	39	155648	3010560	66	204
329	54	2	27	16384	3055616	12	7509
330	55	4	15	36864	1130496	12	16
331	42	6	25	49152	2080768	1	43
332	53	6	144	24576	2428928	1	274
333	53	3	0	20480	0	18	0
334	53	2	12	28672	1245184	7	22
335	56	0	161	0	5115904	0	712
336	60	0	10	0	1163264	0	44
337	54	0	12	0	1282048	0	440
338	52	0	24	0	2719744	0	97
339	53	12	24	327680	2654208	35	84
340	53	2	6	32768	651264	0	15
341	56	0	4	0	434176	0	8
342	53	0	11	0	1277952	0	54
343	53	0	0	0	0	0	0
344	53	0	29	0	3076096	0	110
345	53	0	13	0	1363968	0	39
346	52	0	17	0	1789952	0	40
347	54	0	0	0	0	0	0
348	52	0	12	0	1351680	0	38
349	53	0	14	0	1634304	0	77
350	52	0	18	0	1929216	0	46
351	53	0	5	0	491520	0	14
352	52	0	35	0	4124672	0	165
353	53	0	13	0	1257472	0	28
354	60	0	18	0	2043904	0	76
355	64	0	14	0	1490944	0	43
356	53	0	10	0	978944	0	21
357	54	0	28	0	3239936	0	107
358	52	0	5	0	450560	0	13
359	53	0	15	0	1613824	0	37
360	53	0	23	0	2486272	0	67
361	53	0	5	0	450560	0	12
362	52	0	21	0	2265088	0	70
363	53	0	6	0	667648	0	19
364	54	0	14	0	1449984	0	39
365	52	0	128	0	4669440	0	423
366	52	0	11	0	1282048	0	43
367	53	0	33	0	3878912	0	151
368	52	0	5	0	516096	0	13
369	53	0	9	0	995328	0	24
370	53	0	10	0	1089536	0	25
371	53	0	11	0	1290240	0	44
372	52	0	8	0	897024	0	25
373	53	0	24	0	2809856	0	103
374	53	0	6	0	679936	0	15
375	53	0	17	0	1785856	0	40
376	52	0	0	0	0	0	0
377	53	0	13	0	1421312	0	37
378	52	0	14	0	1642496	0	79
379	53	0	18	0	1929216	0	42
380	52	0	5	0	487424	0	13
381	54	0	37	0	4255744	0	198
382	53	0	13	0	1261568	0	41
383	59	0	25	0	2826240	0	80
384	57	0	9	0	712704	0	16
385	58	0	10	0	970752	0	21
386	59	0	0	0	0	0	0
387	56	0	34	0	3756032	0	125
388	55	0	0	0	0	0	0
389	55	0	22	0	2400256	0	64
390	54	0	16	0	1740800	0	62
391	55	0	7	0	483328	0	13
392	54	0	20	0	1912832	0	48
393	54	0	5	0	229376	0	5
